,id,name,mpn,url_1,price_1,old_price_1,currency_1,info,cpu_type_1,cpu_implementation_1,cpu_number_of_cores_1,display_size__inch_1,memory_ram__gb_1,storage_type_1,storage_capacity__gb_1,design_color_name_1,general_year_1,url_2,url_3,url_4,price_2,old_price_2,currency_2,price_3,old_price_3,currency_3,price_4,old_price_4,currency_4,url_5,url_6,url_7,price_5,old_price_5,currency_5,price_6,old_price_6,currency_6,url_8,url_9,url_10,url_11,price_7,old_price_7,currency_7,price_8,old_price_8,currency_8,price_9,old_price_9,currency_9,url_12,price_10,old_price_10,currency_10
6707,5411,Msi Prestige 15,PRESTIGE15A034,https://www.bestbuy.com/site/msi-prestige-15-15-6-laptop-intel-core-i7-1185g7-16gb-memory-nvidia-geforce-gtx-1650-max-q-512gb-ssd-carbon-gray/6516323.p?skuId=6516323,1299.99,,USD,2022 - Intel 11th Generation Core i7 - 1185G7 - 15.6 inch - 16GB - 512GB SSD - Carbon Gray - PRESTIGE15A034,Intel 11th Generation Core i7,1185G7,,15.6,16,SSD,512,Carbon Gray,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6708,5415,Lenovo ThinkPad 14,21CF000CUS,https://www.bestbuy.com/site/lenovo-thinkpad-14-4k-ultra-hd-laptop-amd-ryzen-5-pro-6650u-256-ssd/6514658.p?skuId=6514658,1494.99,,USD,2022 - AMD Ryzen 7 6000 Series - PRO 6650U - 14 inch - 16GB - 16GB SSD - Black - 21CF000CUS,AMD Ryzen 7 6000 Series,PRO 6650U,,14,16,SSD,16,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6709,5424,Dell Latitude 7000,9WTXG,https://www.bestbuy.com/site/dell-latitude-7000-15-6-laptop-intel-core-i7-memory-512-gb-ssd-carbon-fiber/6514324.p?skuId=6514324,2409.99,,USD,2022 - Intel 12th Generation Core i7 - 1265U - 10 cores - 15.6 inch - 16GB - 512GB SSD - Carbon Fiber - 9WTXG,Intel 12th Generation Core i7,1265U,10,15.6,16,SSD,512,Carbon Fiber,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6710,5441,Acer TravelMate Spin P6 P614RN52 2in1 14,NX.VT1AA.004,https://www.bestbuy.com/site/acer-travelmate-spin-p6-p614rn-52-2-in-1-14-laptop-intel-core-i7-16-gb-memory-512-gb-ssd-galaxy-black/6527362.p?skuId=6527362,1459.99,,USD,2021 - Intel 11th Generation Core i7 - 1165G7 - 4 cores - 14 inch - 16GB - 512GB - 512GB SSD - Galaxy Black - NX.VT1AA.004,Intel 11th Generation Core i7,1165G7,4,14,16,SSD,512,Galaxy Black,2021,https://www.bestbuy.com/site/acer-travelmate-spin-p6-p614rn-52-2-in-1-14-laptop-intel-core-i7-16-gb-memory-512-gb-ssd-galaxy-black/6527362.p?skuId=6527362&intl=nosplash,,,1459.99,,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711,5430,Msi CreatorPro M15,CPROM15843,https://www.bestbuy.com/site/msi-creatorpro-m15-15-6-laptop-intel-core-i7-16gb-memory-nvidia-rtx-a1000-1tb-ssd/6517817.p?skuId=6517817,1499.99,,USD,2022 - Intel 11th Generation Core i7 - 11800H - 8 cores - 15.6 inch - 16GB - 1000GB SSD - Black - CPROM15843,Intel 11th Generation Core i7,11800H,8,15.6,16,SSD,1000,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712,5554,Lenovo IdeaPad 3 17AALC6 82KV00CBMB,82KV00CBMB,https://www.coolblue.be/en/product/913480/lenovo-ideapad-3-17alc6-82kv00cbmb-azerty.html,729,,EUR,AMD Ryzen 5 - 5500U - 6 cores - 17.3 inch - 8GB - 512GB - 512GB SSD - Blue - 82KV00CBMB,AMD Ryzen 5,5500U,6,17.3,8,SSD,512,Blue,,https://www.bol.com/be/nl/p/lenovo-ideapad-3-17alc6-5500u-notebook-43-9-cm-full-hd-amd-ryzen-5-8-gb-ddr4-sdram-512-gb-ssd-wi-fi-6-windows-11-home-blauw/9300000082691423/,,,645,644.6,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713,5439,Acer TravelMate P4 P41451 14,NX.VPDAA.003,https://www.bestbuy.com/site/acer-travelmate-p4-p414-51-14-laptop-intel-core-i5-16-gb-memory-512-gb-ssd-slate-blue/6527364.p?skuId=6527364,929.99,,USD,2022 - Intel 11th Generation Core i5 - 1135G7 - 4 cores - 14 inch - 16GB - 512GB SSD - Slate Blue - NX.VPDAA.003,Intel 11th Generation Core i5,1135G7,4,14,16,SSD,512,Slate Blue,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6714,5461,Dell Latitude 9000 14,RN48V,https://www.bestbuy.com/site/dell-latitude-9000-14-laptop-intel-core-i7-32-gb-memory-512-gb-ssd-graphite/6514326.p?skuId=6514326,3029.99,,USD,2022 - Intel 12th Generation Core i7 - 1265U - 10 cores - 14 inch - 32GB - 512GB - 512GB SSD - Graphite - RN48V,Intel 12th Generation Core i7,1265U,10,14,32,SSD,512,Graphite,2022,https://www.bestbuy.com/site/dell-latitude-9000-14-laptop-intel-core-i7-32-gb-memory-512-gb-ssd-graphite/6514326.p?skuId=6514326&intl=nosplash,,,2569.99,3029.99,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6715,5472,HP EliteBook 840 G9 14,6C174UT#ABA,https://www.bestbuy.com/site/hp-elitebook-840-g9-14-laptop-intel-core-i5-16-gb-memory-512-gb-ssd-silver/6527175.p?skuId=6527175,1789.99,,USD,2022 - Intel 12th Generation Core i5 - 1235U - 10 cores - 14 inch - 16GB - 512GB SSD - Silver - 6C174UT#ABA,Intel 12th Generation Core i5,1235U,10,14,16,SSD,512,Silver,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6716,5515,HP ProBook 440 G8,5N4D0EA,https://www.bol.com/be/nl/p/hp-probook-440-g8-zakelijke-laptop-14-fhd-ips-i5-8gb-ddr4-256gb-m-2-ssd-w11-pro-ready-vingerafdrukscanner/9300000133451787/,758.24,775.95,EUR,Intel Core i5 - 1135G7 - 4 cores - 14 inch - 8GB - 256GB SSD - Silver - 5N4D0EA,Intel Core i5,1135G7,4,14,8,SSD,256,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6717,5518,HP 17-CP0726ND,528S1EA#ABH,https://www.bol.com/be/nl/p/hp-17-cp0726nd-laptop-17-3-inch/9300000046034324/,676.26,681.64,EUR,AMD Ryzen 7 - 5700U - 8 cores - 17.3 inch - 16GB - 512GB SSD - Silver - 528S1EA#ABH,AMD Ryzen 7,5700U,8,17.3,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6718,5524,Acer Aspire 5,NX.A1GEH.00B,https://www.coolblue.be/en/product/899911/acer-aspire-5-a515-56-703e-azerty.html,849,899,EUR,Intel Core i7 - 4 cores - 15.6 inch - 16GB - 512GB SSD - Silver - NX.A1GEH.00B,Intel Core i7,,4,15.6,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719,5525,Asus Tuf Gaming A15 FA507RC-HN056W-Be,90NR09R1-M00400,https://www.coolblue.be/en/product/916407/asus-tuf-gaming-a15-fa507rc-hn056w-be-azerty.html,1399,1199,EUR,AMD Ryzen 7 - 8 cores - 15.6 inch - 16GB - 1GB SSD - Gray - 90NR09R1-M00400,AMD Ryzen 7,,8,15.6,16,SSD,1,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6720,5531,Apple MacBook Air,Z124-MGN63-B38,https://www.coolblue.be/en/product/909494/apple-macbook-air-2020-16gb-512gb-m1-7-core-gpu-sg-azerty.html,1509,1589,EUR,Apple M1-chip - 8 cores - 13.3 inch - 16GB - 512GB SSD - Gray - Z124-MGN63-B38,Apple M1-chip,,8,13.3,16,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6721,5547,Apple MacBook Pro,MYDA2N/A,https://www.bol.com/be/nl/p/apple-macbook-pro-myda2n-a-13-3-inch-apple-m1-256-gb-zilver-qwerty/9300000017194048/,,1060.85,EUR,2020 - Apple M1 - Apple M1 chip - 8 cores - 13.3 inch - 8GB - 256GB SSD - Silver - MYDA2N/A,Apple M1,Apple M1 chip,8,13.3,8,SSD,256,Silver,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6722,5563,Lenovo Ideapad 3 17ITL6 82H900QCMB,82H900QCMB,https://www.coolblue.be/en/product/899600/lenovo-ideapad-3-17itl6-82h900qcmb-azerty.html,799,,EUR,Intel Core i5 - i5-1135G7 - 4 cores - 17.3 inch - 8GB - 512GB - 512GB SSD - Gray - 82H900QCMB,Intel Core i5,i5-1135G7,4,17.3,8,SSD,512,Gray,,https://www.bol.com/be/nl/p/lenovo-ideapad-3-i5-1135g7-intel-core-i5-8gb-ddr4-512gb-ssd-grijs/9300000128469632/,,,799,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6723,5569,Apple MacBook Air,Z12700015,https://www.coolblue.be/en/product/874181/apple-macbook-air-2020-16gb-256gb-apple-m1-with-7-core-gpu-silver-azerty.html,1299,1379,EUR,Apple M1-chip - 8 cores - 13.3 inch - 16GB - 256GB SSD - Silver - Z12700015,Apple M1-chip,,8,13.3,16,SSD,256,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6724,5573,HP Pavilion 15-EG2008NB,6T2H7EA#UUG,https://www.coolblue.be/en/product/907907/hp-pavilion-15-eg2008nb-azerty.html,999,979,EUR,Intel Core i7 - 10 cores - 15.6 inch - 16GB - 512GB SSD - Silver - 6T2H7EA#UUG,Intel Core i7,,10,15.6,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6725,5970,Lenovo Thinkpad T15 Gen 1,i5-10310U,https://www.bol.com/be/nl/p/lenovo-thinkpad-t15-gen-1-i5-10310u-8gb-256ssd-w10p-azerty-keyboard/9300000133500648/,899,,EUR,Intel Core i5 - 10310U - 15.6 inch - 8GB - 256GB SSD - Black - i5-10310U,Intel Core i5,10310U,,15.6,8,SSD,256,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6726,5578,HP Chromebook X2 11-DA0215ND,4Q847EA#ABH,https://www.bol.com/be/nl/p/hp-chromebook-x2-11-da0215nd-chromebook-11-inch/9300000042310957/,352.47,355.23,EUR,Qualcomm Snapdragon - 7c - 8 cores - 11 inch - 8GB - 128GB Flash - Blue - 4Q847EA#ABH,Qualcomm Snapdragon,7c,8,11,8,Flash,128,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6727,5579,Msi Modern 15 A11ML-441NL,MODERN 15 A11ML-441NL,https://www.bol.com/be/nl/p/msi-modern-15-a11ml-441nl-laptop-15-6-inch/9300000035098663/,554.83,556.62,EUR,Intel Core i5 - i5-1135G7 - 4 cores - 15.6 inch - 8GB - 512GB SSD - Gray - MODERN 15 A11ML-441NL,Intel Core i5,i5-1135G7,4,15.6,8,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6728,5580,Acer Aspire 5 A515-57G-75XC,NX.K9WEH.005,https://www.coolblue.be/en/product/909362/acer-aspire-5-a515-57g-75xc-azerty.html,1249,1373.9,EUR,Intel Core i7 - 12 cores - 15.6 inch - 16GB - 1GB SSD - Gray - NX.K9WEH.005,Intel Core i7,,12,15.6,16,SSD,1,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6729,5594,Apple MacBook Pro 13,Z16R000S4,https://www.coolblue.be/en/product/909869/apple-macbook-pro-13-inches-2022-m2-8-core-cpu-10-core-gpu-16gb-512gb-space-gray-azerty.html,1869,2059,EUR,Apple M2 chip - 8 cores - 13.3 inch - 16GB - 512GB SSD - Gray - Z16R000S4,Apple M2 chip,,8,13.3,16,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730,5597,Acer Aspire 5,NX.K9QEH.004,https://www.coolblue.be/en/product/909381/acer-aspire-5-a517-53g-79mh-azerty.html,1099,1119,EUR,Intel Core i7 - 12 cores - 17.3 inch - 16GB - 512GB SSD - Gray - NX.K9QEH.004,Intel Core i7,,12,17.3,16,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6731,5602,Dell Latitude 3150,3150dell91,https://www.bol.com/be/nl/p/dell-latitude-3150-intel-n3540-4gb-120gb-ssd-hdmi-windows-10-home/9300000133132361/,199.99,199,EUR,Intel Pentium - Intel® Pentium® Processor N3540 - 4 cores - 11.6 inch - 4GB - 120GB SSD - Anthracite - 3150dell91,Intel Pentium,Intel® Pentium® Processor N3540,4,11.6,4,SSD,120,Anthracite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6732,5611,HP 15S-FQ4036NB,6T2N0EA#UUG,https://www.coolblue.be/en/product/907937/hp-15s-fq4036nb-azerty.html,749,619,EUR,Intel Core i5 - 4 cores - 15.6 inch - 16GB - 512GB SSD - Silver - 6T2N0EA#UUG,Intel Core i5,,4,15.6,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6733,5612,Apple MacBook Pro,Z14V-MK183F-B18,https://www.coolblue.be/en/product/894463/apple-macbook-pro-16-inches-2021-m1-max-10-core-cpu-24-core-gpu-64gb-2tb-space-gray-az.html,4589,4369,EUR,Apple M1 Max - 10 cores - 16 inch - 64GB - 2GB SSD - Gray - Z14V-MK183F-B18,Apple M1 Max,,10,16,64,SSD,2,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734,5619,HP Pavilion 15-EG2010NB,6T6S2EA#UUG,https://www.coolblue.be/en/product/907909/hp-pavilion-15-eg2010nb-azerty.html,699,779,EUR,Intel Core i5 - 10 cores - 15.6 inch - 8GB - 512GB SSD - Silver - 6T6S2EA#UUG,Intel Core i5,,10,15.6,8,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6735,5625,Apple MacBook Air,Z12A00015,https://www.coolblue.be/en/product/874182/apple-macbook-air-2020-16gb-256gb-apple-m1-with-7-core-gpu-gold-azerty.html,1299,1319,EUR,Apple M1-chip - 8 cores - 13.3 inch - 16GB - 256GB SSD - Gold - Z12A00015,Apple M1-chip,,8,13.3,16,SSD,256,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6736,5628,Lenovo Ideapad 5 Pro 14ACN6 82L700Pamb,82L700PAMB,https://www.coolblue.be/en/product/917287/lenovo-ideapad-5-pro-14acn6-82l700pamb-azerty.html,999,1019,EUR,AMD Ryzen 7 - 8 cores - 14 inch - 16GB - 512GB SSD - Gray - 82L700PAMB,AMD Ryzen 7,,8,14,16,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,5632,HP Pavilion 15-EH1044NB,6T2H9EA#UUG,https://www.coolblue.be/en/product/907916/hp-pavilion-15-eh1044nb-azerty.html,649,709,EUR,AMD Ryzen 5 - 6 cores - 15.6 inch - 8GB - 512GB SSD - Silver - 6T2H9EA#UUG,AMD Ryzen 5,,6,15.6,8,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6738,5638,Apple MacBook Pro,Z16R0008P,https://www.coolblue.be/en/product/909868/apple-macbook-pro-13-inches-2022-m2-8-core-cpu-10-core-gpu-16gb-256gb-space-gray-azerty.html,1649,1759,EUR,Apple M2 chip - 8 cores - 13.3 inch - 16GB - 256GB SSD - Gray - Z16R0008P,Apple M2 chip,,8,13.3,16,SSD,256,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6739,5643,Apple MacBook Pro,Z15G-MKGP3F-B07,https://www.coolblue.be/en/product/894421/apple-macbook-pro-14-inches-2021-m1-pro-8-core-cpu-14-core-gpu-32gb-1tb-space-gray-aze.html,2439,2939,EUR,Apple M1 Pro - 8 cores - 14 inch - 32GB - 1GB SSD - Gray - Z15G-MKGP3F-B07,Apple M1 Pro,,8,14,32,SSD,1,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6740,5654,Asus X415FA-EK131W,90NB0W12-M004U0,https://www.bol.com/be/nl/p/asus-x415fa-ek131w-laptop-14-inch/9300000089845277/,499,,EUR,Intel Core i3 - i3-10110U - 2 cores - 14 inch - 8GB - 256GB - 256GB SSD - Gray - 90NB0W12-M004U0,Intel Core i3,i3-10110U,2,14,8,SSD,256,Gray,,https://www.bol.com/be/nl/p/asus-x415ea-ek1704w-laptop-14-inch/9300000089845277/,,,499,459,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6741,5655,HP 15S-FQ2708ND,33X79EA,https://www.bol.com/be/nl/p/hp-15s-fq2708nd-laptop-15-6-inch/9300000018418962/,498.25,502,EUR,2021 - Intel Core i5 - i5-1135G7 - 4 cores - 15.6 inch - 8GB - 256GB SSD - Silver - 33X79EA,Intel Core i5,i5-1135G7,4,15.6,8,SSD,256,Silver,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6742,5658,HP ProBook 440 G8,61G03AV/71869196,https://www.bol.com/be/nl/p/hp-probook-440-g8-61g03av/9300000098893045/,779,739,EUR,Intel Core i5 - 1135G7 - 4 cores - 14 inch - 8GB - 256GB SSD - Silver - 61G03AV/71869196,Intel Core i5,1135G7,4,14,8,SSD,256,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6743,5665,Acer Aspire 3 A317-52-79QD,NX.HZWEH.038,https://www.coolblue.be/en/product/897744/acer-aspire-3-a317-52-79qd-azerty.html,869,913,EUR,Intel Core i7 - 4 cores - 17.3 inch - 8GB - 512GB SSD - Black - NX.HZWEH.038,Intel Core i7,,4,17.3,8,SSD,512,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6744,5671,Lenovo Ideapad Gaming 3 15ACH6 82K200AQMB,82K200AQMB,https://www.coolblue.be/en/product/880008/lenovo-ideapad-gaming-3-15ach6-82k200aqmb-azerty.html,999,,EUR,AMD Ryzen 5 - 6 cores - 15.6 inch - 16GB - 512GB SSD - Black - 82K200AQMB,AMD Ryzen 5,,6,15.6,16,SSD,512,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6745,5674,Acer Aspire 5 A515-56-59LB,NX.A1GEH.008,https://www.coolblue.be/en/product/915364/acer-aspire-5-a515-56-59lb-azerty.html,733.95,768.9,EUR,Intel Core i5 - 4 cores - 15.6 inch - 8GB - 512GB SSD - Silver - NX.A1GEH.008,Intel Core i5,,4,15.6,8,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6746,5677,Asus VIVOBOOK 17 M1702QA-AU029W-Be,90NB0YA2-M001E0,https://www.coolblue.be/en/product/916405/asus-vivobook-17-m1702qa-au029w-be-azerty.html,949,997,EUR,AMD Ryzen 7 - 5800H - 8 cores - 17.3 inch - 8GB - 512GB - 512GB SSD - Blue - 90NB0YA2-M001E0,AMD Ryzen 7,5800H,8,17.3,8,SSD,512,Blue,,https://www.bol.com/be/nl/p/asus-vivobook-17-m1702qa-au029w-5800h-notebook-43-9-cm-full-hd-amd-ryzen-7-8-gb-ddr4-sdram-512-gb-ssd-wi-fi-6-windows-11-home-blauw/9300000110913995/,,,948.7,949,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6747,5687,Apple MacBook Pro 16,Z14V-MK183F-B23,https://www.coolblue.be/en/product/894465/apple-macbook-pro-16-inches-2021-m1-max-10-core-cpu-32-core-gpu-32gb-2tb-space-gray-az.html,3869,3849,EUR,Apple M1 Max - 10 cores - 16 inch - 32GB - 2GB SSD - Gray - Z14V-MK183F-B23,Apple M1 Max,,10,16,32,SSD,2,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6748,5698,Microsoft Surface 4 15 R7SE,5UI-00006,https://www.coolblue.be/en/product/877645/microsoft-surface-laptop-4-15-inches-r7se-8gb-256gb-platinum-azerty.html,1149,1449,EUR,AMD Ryzen 7 - 8 cores - 15 inch - 8GB - 256GB SSD - Silver - 5UI-00006,AMD Ryzen 7,,8,15,8,SSD,256,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6749,5701,Apple MacBook Pro 14,Z15G-MKGP3F-B59,https://www.coolblue.be/en/product/894441/apple-macbook-pro-14-inches-2021-m1-max-10-core-cpu-32-core-gpu-64gb-4tb-space-gray-az.html,4239,5279,EUR,Apple M1 Max - 10 cores - 14 inch - 64GB - 4GB SSD - Gray - Z15G-MKGP3F-B59,Apple M1 Max,,10,14,64,SSD,4,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,5702,Apple MacBook Pro 16,Z14V-MK183F-B03,https://www.coolblue.be/en/product/894456/apple-macbook-pro-16-inches-2021-m1-pro-10-core-cpu-16-core-gpu-16gb-2tb-space-gray-az.html,3109,3279,EUR,Apple M1 Pro - 10 cores - 16 inch - 16GB - 2GB SSD - Gray - Z14V-MK183F-B03,Apple M1 Pro,,10,16,16,SSD,2,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6751,5708,Asus Tuf Gaming A15 FA507RR-HF005W-Be,90NR0B31-M002C0,https://www.coolblue.be/en/product/899484/asus-tuf-gaming-a15-fa507rr-hf005w-be-azerty.html,1949,1899,EUR,AMD Ryzen 7 - 8 cores - 15.6 inch - 16GB - 1GB SSD - Black - 90NR0B31-M002C0,AMD Ryzen 7,,8,15.6,16,SSD,1,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6752,5710,Acer Chromebook 514,NX.AS1EH.00B,https://www.coolblue.be/en/product/911798/acer-chromebook-514-cb514-2h-k738.html,399,449,EUR,MediaTek MT8183T - 8 cores - 14 inch - 8GB - 128GB eMMC - Silver - NX.AS1EH.00B,MediaTek MT8183T,,8,14,8,eMMC,128,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,5714,Lenovo Yoga Slim 7 Pro x 14ARH7 82TL005SMB,82TL005SMB,https://www.coolblue.be/en/product/916298/lenovo-yoga-slim-7-pro-x-14arh7-82tl005smb-azerty.html,1999,,EUR,AMD Ryzen 9 - 8 cores - 14.5 inch - 32GB - 1GB SSD - Silver - 82TL005SMB,AMD Ryzen 9,,8,14.5,32,SSD,1,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754,5721,Lenovo Ideapad Flex 5 14AALC05 82HU013YMB,82HU013YMB,https://www.coolblue.be/en/product/916416/lenovo-ideapad-flex-5-14alc05-82hu013ymb-azerty.html,756,757,EUR,AMD Ryzen 5 - 6 cores - 14 inch - 8GB - 512GB SSD - Gray - 82HU013YMB,AMD Ryzen 5,,6,14,8,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6755,5725,Acer Aspire 3 A317-53-328x,NX.AD0EH.01R,https://www.coolblue.be/en/product/899913/acer-aspire-3-a317-53-328x-azerty.html,599,629,EUR,Intel Core i3 - 2 cores - 17.3 inch - 8GB - 512GB SSD - Silver - NX.AD0EH.01R,Intel Core i3,,2,17.3,8,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756,5728,Apple MacBook Pro 14,Z15G-MKGP3F-B52,https://www.coolblue.be/en/product/894435/apple-macbook-pro-14-inches-2021-m1-max-10-core-cpu-32-core-gpu-32gb-1tb-space-gray-az.html,3669,,EUR,Apple M1 Max - 10 cores - 14 inch - 32GB - 1GB SSD - Gray - Z15G-MKGP3F-B52,Apple M1 Max,,10,14,32,SSD,1,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757,5738,Acer Aspire 5 A517-52G-54NY,NX.AADEH.00D,https://www.coolblue.be/en/product/908945/acer-aspire-5-a517-52g-54ny-azerty.html,849,,EUR,Intel Core i5 - 4 cores - 17.3 inch - 8GB - 512GB SSD - Silver - NX.AADEH.00D,Intel Core i5,,4,17.3,8,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6758,5751,Asus Tuf Gaming A15 FX506IHR-HN003W-Be,90NR07G7-M003A0,https://www.coolblue.be/en/product/899466/asus-tuf-gaming-a15-fx506ihr-hn003w-be-azerty.html,949,,EUR,AMD Ryzen 5 - 4600H - 6 cores - 15.6 inch - 16GB - 512GB - 512GB SSD - Black - 90NR07G7-M003A0,AMD Ryzen 5,4600H,6,15.6,16,SSD,512,Black,,https://www.bol.com/be/nl/p/asus-tuf-a15-fa506ihr-hn003w-be-gaming-laptop-15-6-inch-azerty/9300000073882421/,,,699,759.95,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6759,5745,Acer Nitro 5 AN517-54-78WA,NH.QF6EH.003,https://www.coolblue.be/en/product/909383/acer-nitro-5-an517-54-78wa-azerty.html,1249,1373.9,EUR,Intel Core i7 - 8 cores - 17.3 inch - 16GB - 512GB SSD - Black - NH.QF6EH.003,Intel Core i7,,8,17.3,16,SSD,512,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6760,5746,Acer Swift 3,NX.K0UEH.004,https://www.coolblue.be/en/product/909334/acer-swift-3-sf314-44-r72u-azerty.html,899,949,EUR,AMD Ryzen 7 - 8 cores - 14 inch - 16GB - 512GB SSD - Silver - NX.K0UEH.004,AMD Ryzen 7,,8,14,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6761,5758,Lenovo Yoga 7 14ARB7 82QF005GMB,82QF005GMB,https://www.coolblue.be/en/product/916288/lenovo-yoga-7-14arb7-82qf005gmb-azerty.html,1499,,EUR,AMD Ryzen 7 - 8 cores - 14 inch - 16GB - 1GB SSD - Gray - 82QF005GMB,AMD Ryzen 7,,8,14,16,SSD,1,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6762,5761,Acer Aspire 3 A315-58-58K9,NX.ADDEH.00U,https://www.coolblue.be/en/product/897742/acer-aspire-3-a315-58-58k9-azerty.html,599,649,EUR,Intel Core i5 - 4 cores - 15.6 inch - 8GB - 256GB SSD - Silver - NX.ADDEH.00U,Intel Core i5,,4,15.6,8,SSD,256,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6763,5762,Apple MacBook Pro 14,Z15G-MKGP3F-B51,https://www.coolblue.be/en/product/894434/apple-macbook-pro-14-inches-2021-m1-max-10-core-cpu-32-core-gpu-32gb-512gb-space-gray.html,3439,3129,EUR,Apple M1 Max - 10 cores - 14 inch - 32GB - 512GB SSD - Gray - Z15G-MKGP3F-B51,Apple M1 Max,,10,14,32,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
